# Serial Log - 2026-04-18T18:00:20.299994
# Port: COM36 @ 115200bps
#============================================================
[18:00:20.300] 4,-2.300,-172.118,5.298,5.482
[18:00:33.499] imu_att:0.025,0.016,-1.799,-171.832,5.004,-19.226
[18:00:33.539] imu_att:-0.121,-0.250,-1.799,-172.755,4.831,-18.705
[18:00:33.578] imu_att:-0.089,-0.192,-1.797,-171.578,5.553,-18.179
[18:00:33.620] imu_att:-0.131,0.019,-1.797,-171.600,5.682,-17.652
[18:00:33.659] imu_att:-0.107,0.017,-1.797,-171.479,5.862,-17.124
[18:00:33.699] imu_att:-0.147,-0.051,-1.799,-172.212,5.058,-16.594
[18:00:33.738] imu_att:-0.111,-0.040,-1.798,-172.192,5.131,-16.060
[18:00:33.779] imu_att:-0.150,-0.033,-1.797,-171.647,5.545,-15.579
[18:00:33.819] imu_att:-0.112,-0.063,-1.798,-170.697,5.906,-14.988
[18:00:33.859] imu_att:-0.093,-0.055,-1.797,-171.750,5.515,-14.500
[18:00:33.898] imu_att:-0.103,-0.066,-1.795,-172.178,5.242,-13.902
[18:00:33.940] imu_att:-0.095,-0.051,-1.794,-171.425,5.708,-13.357
[18:00:33.979] imu_att:-0.091,-0.055,-1.794,-171.579,5.469,-12.810
[18:00:34.019] imu_att:-0.084,-0.071,-1.796,-172.702,4.697,-12.263
[18:00:34.059] imu_att:-0.091,-0.061,-1.795,-171.878,5.495,-11.710
[18:00:34.100] imu_att:-0.076,-0.017,-1.794,-172.058,5.200,-11.156
[18:00:34.140] imu_att:-0.118,0.185,-1.797,-172.007,5.464,-10.602
[18:00:34.179] imu_att:-0.095,0.152,-1.799,-170.892,6.340,-10.046
[18:00:34.219] imu_att:-0.133,0.268,-1.805,-171.296,5.788,-9.491
[18:00:34.258] imu_att:-0.007,-0.380,-1.803,-172.928,4.779,-8.983
[18:00:34.300] imu_att:-0.103,-1.209,-1.799,-172.908,3.767,-8.357
[18:00:34.340] imu_att:-0.054,-0.143,-1.803,-171.924,5.046,-7.850
[18:00:34.379] imu_att:-0.162,1.139,-1.815,-169.800,7.293,-7.235
[18:00:34.419] imu_att:-0.055,0.410,-1.824,-170.966,6.763,-6.672
[18:00:34.460] imu_att:-0.076,-0.708,-1.829,-173.036,4.390,-6.103
[18:00:34.499] imu_att:-0.116,-0.575,-1.826,-173.854,4.013,-5.523
[18:00:34.539] imu_att:-0.023,-0.535,-1.815,-171.700,4.974,-4.932
[18:00:34.579] imu_att:-0.062,-0.363,-1.801,-172.059,5.064,-4.395
[18:00:34.618] imu_att:-0.151,0.968,-1.799,-170.355,6.755,-3.751
[18:00:34.659] imu_att:-0.120,0.637,-1.803,-170.763,6.835,-3.228
[18:00:34.699] imu_att:-0.103,-0.079,-1.805,-171.572,5.935,-2.642
[18:00:34.739] imu_att:-0.172,-0.658,-1.811,-172.629,4.712,-2.058
[18:00:34.779] imu_att:-0.098,-0.579,-1.817,-172.460,4.724,-1.411
[18:00:34.820] imu_att:-0.134,-0.066,-1.817,-171.782,4.953,-0.816
[18:00:34.859] imu_att:-0.087,0.387,-1.823,-170.273,6.578,-0.225
[18:00:34.899] imu_att:-0.068,0.079,-1.821,-170.834,6.222,0.378
[18:00:34.938] imu_att:-0.011,-0.018,-1.817,-171.903,5.472,0.923
[18:00:34.980] imu_att:-0.115,-0.033,-1.818,-172.213,5.138,1.587
[18:00:35.019] imu_att:-0.035,-0.050,-1.816,-171.651,5.208,2.127
[18:00:35.059] imu_att:-0.050,-0.074,-1.811,-171.967,5.507,2.752
[18:00:35.099] imu_att:-0.097,-0.051,-1.810,-172.750,4.887,3.239
[18:00:35.138] imu_att:-0.117,-0.085,-1.811,-171.404,5.747,3.668
[18:00:35.179] imu_att:-0.049,-0.084,-1.812,-171.544,5.555,4.021
[18:00:35.219] imu_att:-0.103,-0.054,-1.812,-172.950,4.667,4.267
[18:00:35.259] imu_att:-0.088,-0.058,-1.811,-171.520,4.734,4.309
[18:00:35.298] imu_att:-0.058,0.031,-1.811,-171.476,5.551,4.502
[18:00:35.340] imu_att:-0.093,-0.019,-1.814,-172.175,5.424,4.739
[18:00:35.380] imu_att:-0.080,-0.162,-1.812,-171.627,5.756,4.910
[18:00:35.419] imu_att:-0.088,-0.013,-1.812,-171.940,5.541,5.125
[18:00:35.459] imu_att:-0.064,-0.185,-1.815,-172.821,5.108,5.203
[18:00:35.498] imu_att:-0.085,-0.075,-1.817,-171.175,5.746,5.212
[18:00:35.539] imu_att:-0.067,0.044,-1.812,-171.921,5.560,5.313
[18:00:35.579] imu_att:-0.193,-0.083,-1.823,-172.002,5.385,5.323
[18:00:35.619] imu_att:-0.013,-0.007,-1.829,-172.255,4.910,5.309
[18:00:35.658] imu_att:-0.157,0.188,-1.841,-171.404,5.798,5.365
[18:00:35.699] imu_att:-0.053,0.421,-1.846,-170.030,6.331,5.467
[18:00:35.739] imu_att:-0.111,-0.187,-1.851,-171.048,6.500,5.720
[18:00:35.779] imu_att:-0.074,-0.554,-1.852,-173.283,4.392,5.656
[18:00:35.819] imu_att:-0.070,-0.250,-1.851,-172.046,5.040,5.502
[18:00:35.858] imu_att:-0.081,-0.144,-1.847,-172.578,4.672,5.392
[18:00:35.900] imu_att:-0.117,-0.080,-1.846,-171.879,5.369,5.366
[18:00:35.939] imu_att:-0.106,-0.070,-1.854,-171.905,5.326,5.351
[18:00:35.979] imu_att:-0.087,-0.146,-1.856,-171.641,5.451,5.386
[18:00:36.019] imu_att:-0.064,-0.118,-1.851,-171.646,5.539,5.416
[18:00:36.060] imu_att:-0.084,-0.138,-1.847,-171.653,5.419,5.454
[18:00:36.099] imu_att:-0.056,-0.045,-1.846,-171.978,5.400,5.454
[18:00:36.139] imu_att:-0.132,-0.202,-1.840,-171.685,5.483,5.449
[18:00:36.179] imu_att:-0.171,-0.071,-1.837,-172.351,4.939,5.373
[18:00:36.218] imu_att:-0.121,-0.124,-1.842,-172.030,5.268,5.350
[18:00:36.259] imu_att:0.006,-0.573,-1.826,-172.600,4.715,5.303
[18:00:36.299] imu_att:-0.253,-0.743,-1.831,-172.498,4.418,5.122
[18:00:36.339] imu_att:-0.046,0.108,-1.830,-170.740,5.403,5.068
[18:00:36.378] imu_att:-0.210,0.244,-1.834,-170.854,6.346,5.305
[18:00:36.420] imu_att:-0.195,0.009,-1.850,-171.767,5.468,5.393
[18:00:36.459] imu_att:-0.201,0.160,-1.863,-170.946,6.326,5.512
[18:00:36.499] imu_att:-0.322,-0.271,-1.877,-171.054,5.914,5.593
[18:00:36.538] imu_att:-0.211,0.016,-1.877,-171.209,6.125,5.712
[18:00:36.579] imu_att:-0.109,0.495,-1.853,-167.990,8.540,6.051
[18:00:36.619] imu_att:-1.071,0.428,-1.826,-165.239,11.387,6.693
[18:00:36.659] imu_att:-2.282,0.052,-1.820,-162.909,13.216,7.323
[18:00:36.699] imu_att:-3.624,0.351,-1.809,-160.662,16.062,7.898
[18:00:36.740] imu_att:-5.277,0.220,-1.806,-157.068,19.308,8.592
[18:00:36.780] imu_att:-6.479,0.198,-1.808,-153.371,23.356,9.221
[18:00:36.819] imu_att:-8.053,0.128,-1.824,-149.237,27.469,9.838
[18:00:36.859] imu_att:-8.918,0.581,-1.830,-145.133,31.402,10.468
[18:00:36.898] imu_att:-10.322,0.854,-1.816,-140.699,35.526,11.120
[18:00:36.939] imu_att:-11.022,0.634,-1.838,-140.207,36.866,11.674
[18:00:36.979] imu_att:-11.858,0.432,-1.862,-136.598,39.542,12.293
[18:00:37.019] imu_att:-12.440,0.304,-1.866,-135.717,41.221,12.998
[18:00:37.059] imu_att:-13.062,0.441,-1.857,-134.715,42.299,13.654
[18:00:37.100] imu_att:-13.927,0.307,-1.849,-131.492,45.246,14.312
[18:00:37.140] imu_att:-14.561,0.267,-1.847,-130.859,46.149,14.900
[18:00:37.179] imu_att:-15.507,0.298,-1.849,-127.210,49.132,15.618
[18:00:37.219] imu_att:-16.161,0.325,-1.856,-126.841,50.565,16.267
[18:00:37.258] imu_att:-16.809,0.283,-1.858,-125.103,52.075,16.924
[18:00:37.300] imu_att:-16.692,0.417,-1.877,-125.382,51.864,17.500
[18:00:37.339] imu_att:-16.110,0.575,-1.874,-125.031,51.549,18.233
[18:00:37.379] imu_att:-16.523,0.461,-1.889,-124.919,52.322,18.883
[18:00:37.419] imu_att:-16.758,0.482,-1.882,-123.898,53.064,19.558
[18:00:37.460] imu_att:-17.257,0.273,-1.836,-122.963,53.983,20.275
[18:00:37.500] imu_att:-17.489,0.384,-1.766,-123.075,54.317,21.018
[18:00:37.539] imu_att:-18.582,0.212,-1.767,-121.178,56.044,21.692
[18:00:37.579] imu_att:-19.088,0.166,-1.765,-119.537,57.514,22.371
[18:00:37.618] imu_att:-19.738,0.121,-1.776,-117.290,59.049,23.040
[18:00:37.660] imu_att:-20.017,0.165,-1.786,-117.313,59.944,23.712
[18:00:37.700] imu_att:-19.818,0.204,-1.797,-117.629,59.763,24.385
[18:00:37.739] imu_att:-19.887,0.175,-1.801,-116.902,60.237,25.068
[18:00:37.778] imu_att:-20.171,0.031,-1.812,-116.560,60.726,25.746
[18:00:37.820] imu_att:-20.168,0.216,-1.823,-116.446,60.672,26.426
[18:00:37.860] imu_att:-20.247,0.288,-1.841,-116.403,60.959,27.102
[18:00:37.899] imu_att:-20.203,0.334,-1.839,-115.312,61.565,27.730
[18:00:37.939] imu_att:-20.735,0.226,-1.834,-113.997,62.564,28.433
[18:00:37.978] imu_att:-20.740,0.160,-1.834,-115.106,62.190,29.204
[18:00:38.020] imu_att:-20.753,0.143,-1.828,-114.637,62.550,29.913
[18:00:38.059] imu_att:-20.750,0.231,-1.818,-114.008,62.746,30.628
[18:00:38.099] imu_att:-21.268,0.200,-1.830,-113.057,63.920,31.253
[18:00:38.138] imu_att:-21.607,0.262,-1.825,-112.974,64.247,32.038
[18:00:38.179] imu_att:-21.769,0.291,-1.817,-112.511,64.685,32.687
[18:00:38.219] imu_att:-21.648,0.157,-1.817,-112.330,64.552,33.402
[18:00:38.259] imu_att:-21.559,0.090,-1.819,-112.551,64.544,34.188
[18:00:38.298] imu_att:-21.323,0.075,-1.823,-113.076,64.155,34.831
[18:00:38.340] imu_att:-21.331,0.178,-1.831,-113.245,64.151,35.617
[18:00:38.379] imu_att:-21.166,0.103,-1.826,-114.067,63.231,36.346
[18:00:38.419] imu_att:-21.257,0.233,-1.812,-112.590,64.265,37.014
[18:00:38.459] imu_att:-21.409,-0.031,-1.813,-113.755,63.661,37.814
[18:00:38.498] imu_att:-21.820,0.040,-1.832,-111.980,65.002,38.525
[18:00:38.540] imu_att:-21.880,0.152,-1.843,-112.566,65.098,39.174
[18:00:38.579] imu_att:-21.839,0.202,-1.840,-112.062,65.241,39.912
[18:00:38.619] imu_att:-21.765,0.172,-1.844,-112.942,64.517,40.720
[18:00:38.658] imu_att:-21.892,0.056,-1.852,-111.553,65.551,41.453
[18:00:38.700] imu_att:-21.671,0.111,-1.849,-112.973,64.551,42.198
[18:00:38.739] imu_att:-21.730,0.033,-1.848,-112.484,64.501,42.944
[18:00:38.779] imu_att:-21.828,0.016,-1.857,-112.775,64.745,43.607
[18:00:38.819] imu_att:-21.863,0.079,-1.864,-111.642,64.878,44.425
[18:00:38.858] imu_att:-21.851,0.062,-1.857,-111.027,65.723,45.108
[18:00:38.900] imu_att:-21.868,0.078,-1.856,-112.273,65.073,45.863
[18:00:38.939] imu_att:-21.921,0.068,-1.854,-112.708,64.739,46.697
[18:00:38.979] imu_att:-22.191,-0.001,-1.873,-112.306,65.300,47.437
[18:00:39.019] imu_att:-22.114,-0.132,-1.925,-111.315,65.438,48.146
[18:00:39.060] imu_att:-21.014,-0.032,-1.954,-114.167,64.034,48.881
[18:00:39.099] imu_att:-19.772,0.161,-1.952,-117.627,60.694,49.648
[18:00:39.139] imu_att:-18.850,0.004,-1.942,-119.055,58.940,50.426
[18:00:39.179] imu_att:-18.226,0.006,-1.920,-120.625,57.054,51.219
[18:00:39.218] imu_att:-17.505,-0.125,-1.906,-122.453,55.136,51.928
[18:00:39.260] imu_att:-16.491,-0.170,-1.911,-125.663,52.593,52.501
[18:00:39.299] imu_att:-15.448,0.175,-1.916,-127.958,49.673,52.335
[18:00:39.339] imu_att:-14.420,0.281,-1.912,-131.302,46.802,51.912
[18:00:39.379] imu_att:-12.814,0.371,-1.931,-136.466,41.909,51.461
[18:00:39.420] imu_att:-11.277,0.417,-1.948,-139.801,38.205,51.009
[18:00:39.459] imu_att:-9.515,0.449,-1.985,-145.245,33.499,50.536
[18:00:39.499] imu_att:-8.351,0.445,-2.049,-147.946,30.428,50.033
[18:00:39.539] imu_att:-6.494,0.379,-2.060,-152.470,25.619,49.581
[18:00:39.580] imu_att:-5.555,0.432,-2.034,-154.444,22.874,49.163
[18:00:39.619] imu_att:-4.991,0.231,-2.028,-157.910,20.107,48.724
[18:00:39.659] imu_att:-4.259,0.094,-2.044,-158.719,18.768,48.259
[18:00:39.699] imu_att:-3.591,0.194,-2.068,-161.531,15.554,47.784
[18:00:39.738] imu_att:-2.785,0.353,-2.062,-165.088,13.055,47.338
[18:00:39.780] imu_att:-2.150,0.342,-2.055,-166.369,11.898,46.889
[18:00:39.820] imu_att:-1.783,0.336,-2.062,-168.222,9.913,46.471
[18:00:39.859] imu_att:-1.010,0.323,-2.070,-171.080,6.712,45.957
[18:00:39.899] imu_att:-0.354,-0.845,-2.093,-172.397,5.027,45.473
[18:00:39.938] imu_att:0.482,0.002,-2.061,-171.591,5.671,45.087
[18:00:39.979] imu_att:-0.207,-0.253,-2.038,-172.198,4.838,44.597
[18:00:40.019] imu_att:-0.182,-0.574,-2.041,-172.569,4.598,44.125
[18:00:40.059] imu_att:-0.132,0.102,-2.037,-171.506,5.300,43.658
[18:00:40.098] imu_att:-0.133,0.308,-2.041,-170.632,6.389,43.228
[18:00:40.140] imu_att:-0.164,-0.043,-2.031,-171.458,5.973,42.715
[18:00:40.179] imu_att:-0.153,-0.303,-2.029,-172.528,4.789,42.239
[18:00:40.219] imu_att:-0.129,-0.206,-2.027,-173.038,4.426,41.761
[18:00:40.258] imu_att:-0.116,0.208,-2.023,-171.648,5.387,41.282
[18:00:40.300] imu_att:-0.139,-0.039,-2.025,-171.475,5.593,40.795
[18:00:40.339] imu_att:-0.127,-0.082,-2.024,-172.108,5.363,40.358
[18:00:40.379] imu_att:-0.131,-0.042,-2.025,-171.775,5.512,39.819
[18:00:40.418] imu_att:-0.142,-0.017,-2.026,-171.483,5.577,39.375
[18:00:40.459] imu_att:-0.132,-0.044,-2.026,-173.343,4.619,38.832
[18:00:40.499] imu_att:-0.126,0.063,-2.032,-172.209,4.887,38.330
[18:00:40.539] imu_att:-0.119,-0.108,-2.029,-171.833,5.389,37.834
[18:00:40.579] imu_att:-0.121,-0.141,-2.028,-172.190,4.985,37.384
[18:00:40.619] imu_att:-0.147,0.048,-2.029,-171.314,5.886,36.830
[18:00:40.660] imu_att:-0.125,-0.035,-2.029,-171.313,6.146,36.324
[18:00:40.699] imu_att:-0.142,0.359,-2.035,-171.252,5.903,35.861
[18:00:40.739] imu_att:-0.123,0.962,-2.041,-170.217,6.614,35.345
[18:00:40.779] imu_att:-0.128,0.366,-2.049,-170.285,6.919,34.774
[18:00:40.820] imu_att:-0.134,-1.030,-2.059,-173.701,4.311,34.249
[18:00:40.859] imu_att:-0.232,-0.490,-2.085,-172.222,4.513,33.705
[18:00:40.899] imu_att:-0.154,-0.667,-2.121,-173.052,4.485,33.150
[18:00:40.939] imu_att:0.099,-1.210,-2.113,-173.505,3.679,32.637
[18:00:40.978] imu_att:-0.046,-0.163,-2.097,-172.113,4.577,32.128
[18:00:41.020] imu_att:-0.098,1.452,-2.106,-169.692,7.360,31.593
[18:00:41.059] imu_att:-0.119,0.972,-2.113,-170.612,6.938,31.111
[18:00:41.099] imu_att:-0.068,-0.362,-2.116,-172.567,5.184,30.524
[18:00:41.138] imu_att:-0.155,-0.377,-2.125,-172.020,4.785,29.981
[18:00:41.179] imu_att:-0.153,-0.110,-2.137,-172.300,5.311,29.488
[18:00:41.219] imu_att:-0.118,0.024,-2.147,-172.044,5.108,28.886
[18:00:41.259] imu_att:-0.053,-0.137,-2.156,-172.038,5.071,28.337
[18:00:41.299] imu_att:-0.125,-0.087,-2.175,-171.519,5.678,27.776
[18:00:41.340] imu_att:-0.261,-0.090,-2.231,-171.544,5.360,27.175
[18:00:41.380] imu_att:-0.080,0.215,-2.291,-172.047,5.385,26.567
[18:00:41.419] imu_att:0.041,0.647,-2.332,-171.073,6.034,25.977
[18:00:41.459] imu_att:0.058,0.610,-2.369,-172.103,5.487,25.389
[18:00:41.498] imu_att:0.668,1.094,-2.373,-172.824,4.593,24.831
[18:00:41.539] imu_att:1.616,0.759,-2.352,-175.757,2.253,24.295
[18:00:41.579] imu_att:2.787,0.274,-2.360,-177.340,-0.000,23.728
[18:00:41.619] imu_att:4.162,0.124,-2.360,-177.765,-0.424,23.224
[18:00:41.659] imu_att:5.559,0.221,-2.365,178.307,-4.163,22.600
[18:00:41.700] imu_att:7.087,0.292,-2.345,175.700,-6.504,22.054
[18:00:41.739] imu_att:8.033,0.413,-2.331,175.091,-7.407,21.557
[18:00:41.779] imu_att:9.377,0.228,-2.322,172.507,-9.917,20.939
[18:00:41.819] imu_att:10.220,0.244,-2.331,171.949,-10.924,20.357
[18:00:41.859] imu_att:10.890,0.546,-2.335,170.985,-11.781,19.779
[18:00:41.900] imu_att:11.475,0.458,-2.336,170.325,-12.166,19.201
[18:00:41.939] imu_att:12.036,0.175,-2.335,169.456,-13.201,18.622
[18:00:41.979] imu_att:12.641,-0.018,-2.352,168.077,-14.408,18.082
[18:00:42.019] imu_att:13.848,0.264,-2.368,168.612,-14.424,17.424
[18:00:42.060] imu_att:14.300,0.470,-2.378,167.792,-14.977,16.827
[18:00:42.099] imu_att:14.601,0.327,-2.390,167.689,-15.019,16.227
[18:00:42.139] imu_att:14.650,0.251,-2.415,166.703,-16.042,15.611
[18:00:42.179] imu_att:14.964,0.409,-2.419,167.394,-15.885,15.073
[18:00:42.220] imu_att:14.915,0.123,-2.424,166.558,-16.260,14.413
[18:00:42.259] imu_att:15.352,0.455,-2.428,166.166,-16.532,13.811
[18:00:42.299] imu_att:15.747,0.304,-2.441,165.574,-17.000,13.197
[18:00:42.339] imu_att:15.787,0.551,-2.451,165.061,-17.663,12.585
[18:00:42.378] imu_att:16.232,0.318,-2.448,164.587,-17.931,11.983
[18:00:42.420] imu_att:16.831,0.117,-2.469,164.525,-18.218,11.355
[18:00:42.459] imu_att:17.176,0.249,-2.494,164.144,-18.380,10.721
[18:00:42.499] imu_att:16.956,0.163,-2.493,164.836,-17.937,10.110
[18:00:42.539] imu_att:16.136,0.267,-2.496,165.251,-17.502,9.554
[18:00:42.579] imu_att:16.066,0.339,-2.492,165.052,-17.671,8.880
[18:00:42.619] imu_att:16.302,0.286,-2.494,165.245,-17.539,8.259
[18:00:42.659] imu_att:16.377,0.325,-2.493,164.276,-17.959,7.701
[18:00:42.699] imu_att:16.627,0.215,-2.494,164.905,-17.849,7.015
[18:00:42.738] imu_att:16.597,0.377,-2.494,164.328,-18.351,6.389
[18:00:42.780] imu_att:16.555,0.274,-2.484,165.037,-17.545,5.771
[18:00:42.819] imu_att:16.426,0.247,-2.484,164.230,-18.017,5.141
[18:00:42.859] imu_att:16.387,0.289,-2.484,164.408,-18.234,4.508
[18:00:42.899] imu_att:16.367,0.241,-2.486,164.242,-18.345,3.871
[18:00:42.940] imu_att:16.438,0.269,-2.488,164.553,-17.987,3.232
[18:00:42.979] imu_att:16.683,0.321,-2.491,164.099,-18.659,2.654
[18:00:43.019] imu_att:16.936,0.186,-2.487,163.958,-18.928,2.016
[18:00:43.059] imu_att:17.174,0.210,-2.486,163.994,-18.811,1.308
[18:00:43.099] imu_att:17.401,0.330,-2.488,164.758,-18.274,0.659
[18:00:43.140] imu_att:17.368,0.127,-2.487,164.449,-18.312,0.012
[18:00:43.179] imu_att:17.226,0.257,-2.495,163.863,-18.713,-0.647
[18:00:43.219] imu_att:17.129,0.289,-2.493,164.487,-18.410,-1.299
[18:00:43.258] imu_att:17.025,0.115,-2.495,163.924,-18.661,-1.891
[18:00:43.298] imu_att:17.287,0.232,-2.494,164.444,-18.444,-2.549
[18:00:43.339] imu_att:17.315,0.260,-2.495,164.081,-18.646,-3.210
[18:00:43.379] imu_att:17.406,0.206,-2.497,163.834,-19.096,-3.941
[18:00:43.419] imu_att:17.441,0.194,-2.494,164.084,-18.756,-4.603
[18:00:43.458] imu_att:17.519,0.221,-2.496,163.070,-19.393,-5.272
[18:00:43.500] imu_att:17.740,0.251,-2.498,163.390,-19.385,-5.944
[18:00:43.539] imu_att:17.727,0.209,-2.498,163.850,-18.887,-6.616
[18:00:43.579] imu_att:17.679,0.140,-2.492,163.794,-18.947,-7.284
[18:00:43.619] imu_att:17.627,0.113,-2.490,163.695,-18.876,-7.959
[18:00:43.660] imu_att:17.682,0.226,-2.497,163.288,-19.326,-8.646
[18:00:43.699] imu_att:17.900,0.137,-2.504,163.782,-19.437,-9.334
[18:00:43.739] imu_att:18.021,0.146,-2.508,163.484,-19.269,-9.953
[18:00:43.779] imu_att:17.942,0.173,-2.511,163.078,-19.478,-10.711
[18:00:43.818] imu_att:18.047,0.176,-2.515,163.397,-19.353,-11.403
[18:00:43.859] imu_att:18.012,0.173,-2.515,163.069,-19.630,-12.093
[18:00:43.899] imu_att:18.019,0.088,-2.512,162.867,-19.669,-12.784
[18:00:43.939] imu_att:18.126,0.129,-2.515,162.236,-19.987,-13.482
[18:00:43.979] imu_att:18.282,0.200,-2.519,162.482,-19.983,-14.184
[18:00:44.020] imu_att:18.227,0.085,-2.522,162.715,-19.788,-14.887
[18:00:44.059] imu_att:18.338,0.134,-2.524,162.775,-19.990,-15.521
[18:00:44.099] imu_att:18.631,0.186,-2.524,163.390,-19.459,-16.296
[18:00:44.139] imu_att:18.671,0.113,-2.529,163.003,-19.879,-17.007
[18:00:44.180] imu_att:18.435,0.168,-2.530,162.885,-19.967,-17.656
[18:00:44.220] imu_att:18.469,0.213,-2.529,162.691,-20.021,-18.175
[18:00:44.259] imu_att:18.566,0.099,-2.528,162.692,-20.378,-18.654
[18:00:44.299] imu_att:18.620,0.144,-2.529,162.942,-19.825,-19.000
[18:00:44.339] imu_att:18.562,0.108,-2.536,161.874,-20.469,-19.317
[18:00:44.380] imu_att:18.347,0.097,-2.558,162.634,-20.169,-19.626
[18:00:44.419] imu_att:18.346,0.268,-2.576,162.652,-20.151,-19.849
[18:00:44.459] imu_att:18.420,0.260,-2.579,162.697,-20.063,-19.987
[18:00:44.498] imu_att:18.425,0.265,-2.579,162.791,-19.993,-20.099
[18:00:44.538] imu_att:18.708,0.325,-2.572,163.264,-19.516,-20.120
[18:00:44.580] imu_att:18.689,0.279,-2.567,162.757,-19.826,-20.124
[18:00:44.619] imu_att:18.606,0.266,-2.566,162.370,-20.122,-20.173
[18:00:44.659] imu_att:18.661,-0.016,-2.568,162.713,-19.997,-20.228
[18:00:44.698] imu_att:18.693,0.146,-2.565,163.274,-19.625,-20.260
[18:00:44.739] imu_att:18.526,0.176,-2.571,162.942,-19.868,-20.292
[18:00:44.779] imu_att:18.508,0.237,-2.581,162.900,-19.842,-20.308
[18:00:44.819] imu_att:18.423,0.285,-2.579,162.657,-19.878,-20.287
[18:00:44.859] imu_att:18.571,0.150,-2.580,162.739,-19.987,-20.320
[18:00:44.898] imu_att:18.711,0.162,-2.581,163.240,-19.649,-20.345
[18:00:44.939] imu_att:18.380,0.276,-2.585,163.350,-19.274,-20.209
[18:00:44.979] imu_att:17.916,0.391,-2.579,164.721,-18.316,-20.045
[18:00:45.019] imu_att:17.343,0.238,-2.555,164.240,-18.438,-19.799
[18:00:45.058] imu_att:17.024,0.198,-2.546,165.395,-17.719,-19.620
[18:00:45.099] imu_att:15.710,0.596,-2.540,166.728,-16.206,-19.148
[18:00:45.139] imu_att:14.066,0.368,-2.525,167.864,-15.048,-18.635
[18:00:45.179] imu_att:13.013,0.084,-2.515,168.366,-14.466,-18.125
[18:00:45.218] imu_att:12.210,0.210,-2.490,171.180,-12.389,-17.648
[18:00:45.259] imu_att:10.502,0.047,-2.461,172.113,-11.366,-17.116
[18:00:45.299] imu_att:8.485,0.834,-2.448,174.609,-8.786,-16.545
[18:00:45.339] imu_att:7.138,0.805,-2.446,176.026,-6.878,-16.033
[18:00:45.379] imu_att:6.562,0.448,-2.437,176.085,-6.790,-15.564
[18:00:45.418] imu_att:6.470,0.772,-2.435,177.808,-5.360,-15.049
[18:00:45.459] imu_att:6.137,0.592,-2.459,177.936,-4.777,-14.504
[18:00:45.499] imu_att:5.592,0.435,-2.464,178.652,-4.222,-14.043
[18:00:45.539] imu_att:4.873,0.538,-2.456,-179.954,-3.584,-13.514
[18:00:45.578] imu_att:4.191,0.396,-2.450,-178.880,-1.551,-12.985
[18:00:45.620] imu_att:3.445,0.402,-2.438,-178.343,-1.229,-12.396
[18:00:45.659] imu_att:2.921,0.378,-2.432,-176.989,-0.128,-11.915
[18:00:45.699] imu_att:2.463,0.451,-2.423,-176.161,0.996,-11.323
[18:00:45.738] imu_att:1.904,0.312,-2.429,-175.396,1.649,-10.796
[18:00:45.780] imu_att:1.397,0.480,-2.440,-174.258,2.862,-10.272
[18:00:45.820] imu_att:1.008,0.516,-2.452,-172.810,3.916,-9.748
[18:00:45.859] imu_att:0.742,0.433,-2.458,-173.037,3.917,-9.215
[18:00:45.899] imu_att:0.484,0.444,-2.455,-171.838,4.852,-8.670
[18:00:45.938] imu_att:0.425,0.508,-2.456,-172.733,4.586,-8.126
[18:00:45.979] imu_att:0.135,0.476,-2.444,-172.091,5.346,-7.568
[18:00:46.019] imu_att:0.267,0.285,-2.436,-172.445,4.783,-7.011
[18:00:46.059] imu_att:0.205,0.353,-2.432,-171.985,5.420,-6.457
[18:00:46.098] imu_att:0.171,0.273,-2.424,-171.974,5.550,-5.951
[18:00:46.139] imu_att:0.011,0.149,-2.410,-172.506,5.235,-5.325
[18:00:46.179] imu_att:-0.009,0.113,-2.399,-171.545,5.497,-4.813
[18:00:46.219] imu_att:0.064,-0.046,-2.386,-172.180,5.047,-4.184
[18:00:46.258] imu_att:-0.044,-0.020,-2.374,-172.417,4.752,-3.609
[18:00:46.298] imu_att:-0.041,0.208,-2.367,-172.330,4.995,-3.094
[18:00:46.339] imu_att:-0.037,0.057,-2.360,-172.308,5.050,-2.463
[18:00:46.379] imu_att:-0.070,0.075,-2.357,-171.791,5.571,-1.891
[18:00:46.419] imu_att:-0.078,-0.034,-2.357,-171.083,5.743,-1.319
[18:00:46.458] imu_att:-0.060,0.064,-2.370,-171.467,5.631,-0.758
[18:00:46.499] imu_att:-0.043,-0.062,-2.372,-171.919,5.296,-0.183
[18:00:46.539] imu_att:-0.075,0.104,-2.377,-172.093,5.139,0.391
[18:00:46.579] imu_att:-0.158,0.218,-2.398,-171.860,5.284,0.951
[18:00:46.618] imu_att:0.318,0.349,-2.376,-171.555,5.772,1.498
[18:00:46.659] imu_att:-0.391,-0.340,-2.390,-172.432,5.260,2.128
[18:00:46.700] imu_att:-0.053,-0.475,-2.384,-172.169,4.895,2.609
[18:00:46.739] imu_att:-0.031,-0.295,-2.381,-172.449,4.738,2.982
[18:00:46.778] imu_att:-0.029,0.101,-2.377,-171.964,5.007,3.298
[18:00:46.820] imu_att:-0.102,0.378,-2.380,-170.667,6.105,3.690
[18:00:46.859] imu_att:-0.083,-0.027,-2.381,-172.714,5.060,4.078
[18:00:46.899] imu_att:-0.043,-0.037,-2.378,-172.175,5.072,4.243
[18:00:46.938] imu_att:-0.067,0.110,-2.379,-171.764,5.306,4.401
