# Serial Log - 2026-04-11T15:45:25.750008
# Port: COM24 @ 115200bps
#============================================================
[15:45:46.951] -1488.00,-4687.00,-1531.00
[15:45:46.994] -1483.00,-4680.00,-1533.00
[15:45:47.031] -1478.00,-4697.00,-1517.00
[15:45:47.071] -1488.00,-4690.00,-1538.00
[15:45:47.113] -1478.00,-4690.00,-1528.00
[15:45:47.153] -1493.00,-4711.00,-1533.00
[15:45:47.194] -1481.00,-4690.00,-1526.00
[15:45:47.231] -1470.00,-4687.00,-1528.00
[15:45:47.272] -1503.00,-4682.00,-1528.00
[15:45:47.312] -1498.00,-4690.00,-1510.00
[15:45:47.353] -1496.00,-4695.00,-1526.00
[15:45:47.391] -1491.00,-4692.00,-1531.00
[15:45:47.432] -1478.00,-4687.00,-1531.00
[15:45:47.472] -1493.00,-4701.00,-1533.00
[15:45:47.513] -1473.00,-4695.00,-1533.00
[15:45:47.553] -1481.00,-4690.00,-1531.00
[15:45:47.592] -1486.00,-4695.00,-1528.00
[15:45:47.633] -1493.00,-4695.00,-1536.00
[15:45:47.671] -1496.00,-4682.00,-1520.00
[15:45:47.700] -1478.00,-4692.00,-1536.00
[15:45:47.753] -1498.00,-4697.00,-1531.00
[15:45:47.779] -1493.00,-4703.00,-1522.00
[15:45:47.831] -1467.00,-4690.00,-1526.00
[15:45:47.873] -1488.00,-4692.00,-1531.00
[15:45:47.911] -1486.00,-4690.00,-1533.00
[15:45:47.954] -1486.00,-4695.00,-1531.00
[15:45:47.991] -1478.00,-4697.00,-1528.00
[15:45:48.031] -1488.00,-4697.00,-1520.00
[15:45:48.072] -1491.00,-4692.00,-1526.00
[15:45:48.112] -1478.00,-4687.00,-1533.00
[15:45:48.152] -1486.00,-4697.00,-1526.00
[15:45:48.191] -1493.00,-4690.00,-1531.00
[15:45:48.232] -1491.00,-4680.00,-1526.00
[15:45:48.272] -1491.00,-4695.00,-1526.00
[15:45:48.312] -1478.00,-4685.00,-1528.00
[15:45:48.351] -1486.00,-4690.00,-1541.00
[15:45:48.391] -1496.00,-4692.00,-1526.00
[15:45:48.431] -1486.00,-4697.00,-1536.00
[15:45:48.473] -1486.00,-4680.00,-1536.00
[15:45:48.511] -1483.00,-4697.00,-1536.00
[15:45:48.551] -1493.00,-4697.00,-1517.00
[15:45:48.593] -1470.00,-4682.00,-1531.00
[15:45:48.632] -1491.00,-4692.00,-1538.00
[15:45:48.672] -1511.00,-4703.00,-1512.00
[15:45:48.711] -1491.00,-4695.00,-1522.00
[15:45:48.753] -1496.00,-4697.00,-1536.00
[15:45:48.793] -1498.00,-4706.00,-1533.00
[15:45:48.820] -1491.00,-4695.00,-1538.00
[15:45:48.871] -1473.00,-4685.00,-1515.00
[15:45:48.911] -1486.00,-4706.00,-1533.00
[15:45:48.953] -1493.00,-4692.00,-1528.00
[15:45:48.979] -1483.00,-4687.00,-1510.00
[15:45:49.031] -1491.00,-4703.00,-1526.00
[15:45:49.071] -1496.00,-4692.00,-1526.00
[15:45:49.113] -1476.00,-4692.00,-1526.00
[15:45:49.151] -1506.00,-4695.00,-1528.00
[15:45:49.192] -1498.00,-4690.00,-1520.00
[15:45:49.231] -1496.00,-4692.00,-1538.00
[15:45:49.273] -1493.00,-4692.00,-1531.00
[15:45:49.313] -1478.00,-4687.00,-1528.00
[15:45:49.352] -1486.00,-4703.00,-1536.00
[15:45:49.392] -1481.00,-4687.00,-1538.00
[15:45:49.432] -1491.00,-4695.00,-1536.00
[15:45:49.473] -1491.00,-4701.00,-1531.00
[15:45:49.512] -1501.00,-4695.00,-1536.00
[15:45:49.553] -1493.00,-4680.00,-1528.00
[15:45:49.591] -1476.00,-4680.00,-1533.00
[15:45:49.633] -1476.00,-4680.00,-1533.00
[15:45:49.673] -1483.00,-4697.00,-1517.00
[15:45:49.712] -1488.00,-4701.00,-1536.00
[15:45:49.752] -1473.00,-4692.00,-1517.00
[15:45:49.791] -1488.00,-4692.00,-1526.00
[15:45:49.833] -1488.00,-4701.00,-1528.00
[15:45:49.872] -1488.00,-4695.00,-1528.00
[15:45:49.912] -1486.00,-4685.00,-1538.00
[15:45:49.953] -1467.00,-4687.00,-1531.00
[15:45:49.990] -1496.00,-4701.00,-1531.00
[15:45:50.033] -1470.00,-4685.00,-1520.00
[15:45:50.073] -1483.00,-4706.00,-1507.00
[15:45:50.112] -1478.00,-4687.00,-1538.00
[15:45:50.151] -1493.00,-4697.00,-1531.00
[15:45:50.192] -1503.00,-4697.00,-1517.00
[15:45:50.233] -1491.00,-4706.00,-1526.00
[15:45:50.271] -1486.00,-4692.00,-1538.00
[15:45:50.312] -1493.00,-4687.00,-1536.00
[15:45:50.351] -1486.00,-4703.00,-1526.00
[15:45:50.392] -1496.00,-4687.00,-1531.00
[15:45:50.432] -1491.00,-4703.00,-1531.00
[15:45:50.472] -1493.00,-4697.00,-1522.00
[15:45:50.511] -1498.00,-4711.00,-1538.00
[15:45:50.553] -1481.00,-4701.00,-1536.00
[15:45:50.591] -1483.00,-4671.00,-1533.00
[15:45:50.631] -1491.00,-4695.00,-1536.00
[15:45:50.672] -1481.00,-4703.00,-1531.00
[15:45:50.712] -1486.00,-4701.00,-1526.00
[15:45:50.752] -1481.00,-4692.00,-1531.00
[15:45:50.791] -1501.00,-4697.00,-1528.00
[15:45:50.831] -1501.00,-4695.00,-1520.00
[15:45:50.871] -1481.00,-4687.00,-1515.00
[15:45:50.911] -1491.00,-4685.00,-1520.00
[15:45:50.951] -1481.00,-4695.00,-1528.00
[15:45:50.993] -1470.00,-4687.00,-1528.00
[15:45:51.031] -1483.00,-4685.00,-1538.00
[15:45:51.072] -1496.00,-4690.00,-1533.00
[15:45:51.111] -1486.00,-4692.00,-1526.00
[15:45:51.151] -1488.00,-4695.00,-1528.00
[15:45:51.191] -1508.00,-4706.00,-1526.00
[15:45:51.230] -1486.00,-4682.00,-1520.00
[15:45:51.272] -1488.00,-4697.00,-1531.00
[15:45:51.313] -1481.00,-4687.00,-1522.00
[15:45:51.352] -1491.00,-4695.00,-1528.00
[15:45:51.392] -1481.00,-4697.00,-1531.00
[15:45:51.433] -1493.00,-4692.00,-1526.00
[15:45:51.473] -1493.00,-4692.00,-1533.00
[15:45:51.511] -1488.00,-4692.00,-1517.00
[15:45:51.553] -1501.00,-4703.00,-1520.00
[15:45:51.593] -1481.00,-4695.00,-1520.00
[15:45:51.634] -1473.00,-4685.00,-1531.00
[15:45:51.671] -1488.00,-4708.00,-1531.00
[15:45:51.711] -1506.00,-4697.00,-1531.00
[15:45:51.751] -1506.00,-4695.00,-1520.00
[15:45:51.793] -1493.00,-4695.00,-1526.00
[15:45:51.832] -1486.00,-4690.00,-1526.00
[15:45:51.871] -1501.00,-4673.00,-1522.00
[15:45:51.911] -1488.00,-4695.00,-1526.00
[15:45:51.952] -1491.00,-4697.00,-1522.00
[15:45:51.992] -1481.00,-4695.00,-1541.00
[15:45:52.033] -1488.00,-4692.00,-1526.00
[15:45:52.071] -1491.00,-4695.00,-1538.00
[15:45:52.111] -1498.00,-4690.00,-1517.00
[15:45:52.154] -1501.00,-4697.00,-1533.00
[15:45:52.193] -1501.00,-4701.00,-1528.00
[15:45:52.220] -1486.00,-4697.00,-1522.00
[15:45:52.271] -1498.00,-4701.00,-1528.00
[15:45:52.313] -1488.00,-4690.00,-1531.00
[15:45:52.352] -1483.00,-4695.00,-1528.00
[15:45:52.392] -1498.00,-4703.00,-1520.00
[15:45:52.433] -1488.00,-4687.00,-1536.00
[15:45:52.470] -1488.00,-4695.00,-1526.00
[15:45:52.512] -1496.00,-4701.00,-1520.00
[15:45:52.552] -1470.00,-4695.00,-1538.00
[15:45:52.592] -1476.00,-4692.00,-1526.00
[15:45:52.630] -1483.00,-4695.00,-1536.00
[15:45:52.673] -1496.00,-4697.00,-1528.00
[15:45:52.712] -1493.00,-4690.00,-1528.00
[15:45:52.752] -1478.00,-4695.00,-1528.00
[15:45:52.793] -1481.00,-4685.00,-1528.00
[15:45:52.833] -1486.00,-4697.00,-1528.00
[15:45:52.871] -1498.00,-4703.00,-1528.00
[15:45:52.913] -1496.00,-4692.00,-1522.00
[15:45:52.951] -1501.00,-4692.00,-1531.00
[15:45:52.992] -1503.00,-4703.00,-1517.00
[15:45:53.033] -1486.00,-4706.00,-1528.00
[15:45:53.073] -1493.00,-4697.00,-1526.00
[15:45:53.112] -1486.00,-4687.00,-1541.00
[15:45:53.151] -1501.00,-4682.00,-1536.00
[15:45:53.191] -1501.00,-4703.00,-1536.00
[15:45:53.232] -1491.00,-4685.00,-1510.00
[15:45:53.272] -1473.00,-4697.00,-1536.00
[15:45:53.310] -1486.00,-4695.00,-1533.00
[15:45:53.353] -1491.00,-4697.00,-1533.00
[15:45:53.393] -1501.00,-4706.00,-1531.00
[15:45:53.433] -1506.00,-4695.00,-1528.00
[15:45:53.473] -1491.00,-4692.00,-1526.00
[15:45:53.511] -1476.00,-4697.00,-1531.00
[15:45:53.553] -1486.00,-4685.00,-1533.00
[15:45:53.591] -1476.00,-4680.00,-1512.00
[15:45:53.632] -1488.00,-4692.00,-1541.00
[15:45:53.671] -1491.00,-4697.00,-1538.00
[15:45:53.713] -1493.00,-4692.00,-1538.00
[15:45:53.752] -1481.00,-4695.00,-1528.00
[15:45:53.793] -1493.00,-4697.00,-1531.00
[15:45:53.831] -1486.00,-4697.00,-1533.00
[15:45:53.870] -1506.00,-4692.00,-1517.00
[15:45:53.913] -1496.00,-4697.00,-1531.00
[15:45:53.952] -1488.00,-4695.00,-1520.00
[15:45:53.993] -1496.00,-4706.00,-1528.00
[15:45:54.034] -1491.00,-4692.00,-1536.00
[15:45:54.070] -1498.00,-4682.00,-1517.00
[15:45:54.112] -1467.00,-4690.00,-1528.00
[15:45:54.151] -1486.00,-4690.00,-1533.00
[15:45:54.192] -1493.00,-4692.00,-1528.00
[15:45:54.232] -1493.00,-4701.00,-1533.00
[15:45:54.272] -1503.00,-4695.00,-1522.00
[15:45:54.313] -1483.00,-4701.00,-1517.00
[15:45:54.351] -1496.00,-4687.00,-1531.00
[15:45:54.391] -1506.00,-4695.00,-1526.00
[15:45:54.434] -1481.00,-4695.00,-1528.00
[15:45:54.472] -1470.00,-4690.00,-1522.00
[15:45:54.511] -1481.00,-4695.00,-1522.00
[15:45:54.552] -1488.00,-4692.00,-1533.00
[15:45:54.591] -1488.00,-4677.00,-1522.00
[15:45:54.633] -1491.00,-4697.00,-1536.00
[15:45:54.672] -1491.00,-4697.00,-1536.00
[15:45:54.712] -1506.00,-4708.00,-1517.00
[15:45:54.752] -1486.00,-4706.00,-1526.00
[15:45:54.791] -1476.00,-4695.00,-1528.00
[15:45:54.832] -1486.00,-4692.00,-1515.00
[15:45:54.872] -1486.00,-4692.00,-1533.00
[15:45:54.911] -1491.00,-4690.00,-1538.00
[15:45:54.951] -1486.00,-4685.00,-1528.00
[15:45:54.993] -1501.00,-4721.00,-1533.00
[15:45:55.033] -1483.00,-4690.00,-1538.00
[15:45:55.071] -1493.00,-4695.00,-1538.00
[15:45:55.112] -1465.00,-4692.00,-1526.00
[15:45:55.153] -1467.00,-4692.00,-1533.00
[15:45:55.193] -1498.00,-4701.00,-1526.00
[15:45:55.232] -1501.00,-4706.00,-1515.00
[15:45:55.272] -1493.00,-4695.00,-1528.00
[15:45:55.311] -1496.00,-4695.00,-1528.00
[15:45:55.353] -1488.00,-4692.00,-1531.00
[15:45:55.393] -1481.00,-4706.00,-1543.00
[15:45:55.432] -1488.00,-4708.00,-1538.00
[15:45:55.471] -1481.00,-4697.00,-1538.00
[15:45:55.511] -1498.00,-4687.00,-1533.00
[15:45:55.554] -1501.00,-4708.00,-1536.00
[15:45:55.591] -1501.00,-4690.00,-1515.00
[15:45:55.633] -1493.00,-4695.00,-1517.00
[15:45:55.671] -1496.00,-4711.00,-1531.00
[15:45:55.712] -1506.00,-4697.00,-1543.00
[15:45:55.753] -1488.00,-4695.00,-1526.00
[15:45:55.792] -1498.00,-4706.00,-1536.00
[15:45:55.832] -1488.00,-4685.00,-1517.00
[15:45:55.872] -1491.00,-4697.00,-1538.00
[15:45:55.913] -1491.00,-4690.00,-1533.00
[15:45:55.951] -1498.00,-4697.00,-1528.00
[15:45:55.991] -1491.00,-4692.00,-1531.00
[15:45:56.032] -1488.00,-4697.00,-1526.00
[15:45:56.072] -1473.00,-4716.00,-1541.00
[15:45:56.112] -1481.00,-4687.00,-1526.00
[15:45:56.152] -1481.00,-4708.00,-1541.00
[15:45:56.193] -1496.00,-4692.00,-1531.00
[15:45:56.233] -1486.00,-4701.00,-1536.00
[15:45:56.272] -1491.00,-4706.00,-1531.00
[15:45:56.311] -1486.00,-4706.00,-1531.00
[15:45:56.352] -1478.00,-4692.00,-1528.00
[15:45:56.390] -1488.00,-4703.00,-1520.00
[15:45:56.432] -1501.00,-4695.00,-1526.00
[15:45:56.472] -1496.00,-4716.00,-1520.00
[15:45:56.513] -1503.00,-4685.00,-1528.00
[15:45:56.552] -1483.00,-4697.00,-1515.00
[15:45:56.593] -1488.00,-4701.00,-1520.00
[15:45:56.632] -1481.00,-4695.00,-1515.00
[15:45:56.672] -1486.00,-4697.00,-1536.00
[15:45:56.711] -1491.00,-4706.00,-1548.00
[15:45:56.751] -1488.00,-4703.00,-1517.00
[15:45:56.793] -1498.00,-4695.00,-1533.00
[15:45:56.833] -1478.00,-4692.00,-1526.00
[15:45:56.871] -1501.00,-4708.00,-1533.00
[15:45:56.912] -1488.00,-4703.00,-1538.00
[15:45:56.952] -1506.00,-4692.00,-1522.00
[15:45:56.993] -1491.00,-4692.00,-1531.00
[15:45:57.033] -1488.00,-4692.00,-1520.00
[15:45:57.071] -1473.00,-4695.00,-1520.00
[15:45:57.112] -1488.00,-4695.00,-1526.00
[15:45:57.150] -1483.00,-4697.00,-1517.00
[15:45:57.191] -1488.00,-4701.00,-1533.00
[15:45:57.232] -1481.00,-4703.00,-1533.00
[15:45:57.272] -1493.00,-4703.00,-1520.00
[15:45:57.310] -1496.00,-4695.00,-1531.00
[15:45:57.352] -1496.00,-4713.00,-1526.00
[15:45:57.392] -1486.00,-4706.00,-1528.00
[15:45:57.432] -1493.00,-4695.00,-1526.00
[15:45:57.471] -1473.00,-4703.00,-1528.00
[15:45:57.513] -1481.00,-4687.00,-1528.00
[15:45:57.539] -1491.00,-4695.00,-1536.00
[15:45:57.591] -1481.00,-4690.00,-1531.00
[15:45:57.630] -1470.00,-4695.00,-1528.00
[15:45:57.670] -1498.00,-4697.00,-1536.00
[15:45:57.712] -1486.00,-4701.00,-1531.00
[15:45:57.751] -1483.00,-4711.00,-1538.00
[15:45:57.792] -1501.00,-4687.00,-1520.00
[15:45:57.831] -1488.00,-4677.00,-1536.00
[15:45:57.872] -1486.00,-4690.00,-1522.00
[15:45:57.912] -1486.00,-4701.00,-1528.00
[15:45:57.952] -1488.00,-4701.00,-1528.00
[15:45:57.991] -1498.00,-4701.00,-1538.00
[15:45:58.031] -1478.00,-4701.00,-1531.00
[15:45:58.073] -1496.00,-4697.00,-1528.00
[15:45:58.112] -1493.00,-4701.00,-1533.00
[15:45:58.151] -1483.00,-4711.00,-1536.00
[15:45:58.191] -1473.00,-4695.00,-1538.00
[15:45:58.231] -1498.00,-4697.00,-1536.00
[15:45:58.272] -1501.00,-4701.00,-1522.00
[15:45:58.311] -1481.00,-4690.00,-1517.00
[15:45:58.353] -1483.00,-4690.00,-1515.00
[15:45:58.392] -1491.00,-4701.00,-1531.00
[15:45:58.433] -1488.00,-4687.00,-1533.00
[15:45:58.472] -1481.00,-4697.00,-1533.00
[15:45:58.511] -1486.00,-4695.00,-1522.00
[15:45:58.551] -1501.00,-4716.00,-1526.00
[15:45:58.591] -1483.00,-4711.00,-1520.00
[15:45:58.632] -1470.00,-4701.00,-1531.00
[15:45:58.673] -1481.00,-4692.00,-1520.00
[15:45:58.713] -1483.00,-4701.00,-1536.00
[15:45:58.752] -1491.00,-4701.00,-1531.00
[15:45:58.793] -1491.00,-4701.00,-1526.00
[15:45:58.833] -1493.00,-4703.00,-1531.00
[15:45:58.871] -1488.00,-4695.00,-1528.00
[15:45:58.910] -1481.00,-4685.00,-1528.00
[15:45:58.951] -1493.00,-4695.00,-1536.00
[15:45:58.979] -1511.00,-4708.00,-1531.00
[15:45:59.032] -1486.00,-4695.00,-1531.00
[15:45:59.073] -1496.00,-4695.00,-1533.00
[15:45:59.111] -1498.00,-4695.00,-1517.00
[15:45:59.153] -1478.00,-4687.00,-1536.00
[15:45:59.192] -1493.00,-4697.00,-1536.00
[15:45:59.233] -1486.00,-4697.00,-1541.00
[15:45:59.271] -1483.00,-4692.00,-1531.00
[15:45:59.311] -1478.00,-4682.00,-1528.00
[15:45:59.353] -1470.00,-4701.00,-1526.00
[15:45:59.392] -1481.00,-4697.00,-1520.00
[15:45:59.432] -1493.00,-4703.00,-1526.00
[15:45:59.471] -1476.00,-4692.00,-1528.00
[15:45:59.510] -1498.00,-4695.00,-1522.00
[15:45:59.553] -1498.00,-4690.00,-1520.00
[15:45:59.591] -1491.00,-4695.00,-1526.00
[15:45:59.631] -1476.00,-4701.00,-1522.00
[15:45:59.672] -1488.00,-4695.00,-1548.00
[15:45:59.713] -1493.00,-4701.00,-1531.00
[15:45:59.751] -1483.00,-4701.00,-1543.00
[15:45:59.790] -1493.00,-4695.00,-1522.00
[15:45:59.831] -1481.00,-4677.00,-1526.00
[15:45:59.873] -1491.00,-4701.00,-1531.00
[15:45:59.912] -1481.00,-4692.00,-1531.00
[15:45:59.953] -1488.00,-4701.00,-1526.00
[15:45:59.991] -1498.00,-4706.00,-1520.00
[15:46:00.032] -1496.00,-4706.00,-1528.00
[15:46:00.073] -1481.00,-4711.00,-1533.00
[15:46:00.112] -1481.00,-4682.00,-1515.00
[15:46:00.151] -1467.00,-4677.00,-1517.00
[15:46:00.191] -1488.00,-4685.00,-1526.00
[15:46:00.231] -1486.00,-4701.00,-1536.00
[15:46:00.272] -1481.00,-4685.00,-1536.00
[15:46:00.313] -1488.00,-4716.00,-1546.00
[15:46:00.352] -1491.00,-4701.00,-1526.00
[15:46:00.391] -1491.00,-4706.00,-1531.00
[15:46:00.432] -1486.00,-4690.00,-1528.00
[15:46:00.471] -1488.00,-4708.00,-1533.00
[15:46:00.513] -1491.00,-4718.00,-1543.00
[15:46:00.551] -1493.00,-4706.00,-1536.00
[15:46:00.593] -1486.00,-4701.00,-1528.00
[15:46:00.631] -1473.00,-4713.00,-1528.00
[15:46:00.672] -1491.00,-4701.00,-1533.00
[15:46:00.712] -1493.00,-4701.00,-1528.00
[15:46:00.752] -1498.00,-4690.00,-1536.00
[15:46:00.780] -1481.00,-4695.00,-1531.00
[15:46:00.833] -1491.00,-4701.00,-1538.00
[15:46:00.871] -1491.00,-4706.00,-1536.00
[15:46:00.912] -1496.00,-4701.00,-1536.00
[15:46:00.950] -1481.00,-4697.00,-1517.00
[15:46:00.993] -1476.00,-4687.00,-1531.00
[15:46:01.032] -1496.00,-4697.00,-1531.00
[15:46:01.072] -1498.00,-4695.00,-1531.00
[15:46:01.111] -1498.00,-4701.00,-1531.00
[15:46:01.150] -1488.00,-4695.00,-1531.00
[15:46:01.193] -1465.00,-4687.00,-1533.00
[15:46:01.232] -1486.00,-4692.00,-1531.00
[15:46:01.270] -1493.00,-4701.00,-1531.00
[15:46:01.313] -1508.00,-4706.00,-1538.00
[15:46:01.352] -1501.00,-4706.00,-1520.00
[15:46:01.392] -1473.00,-4708.00,-1522.00
[15:46:01.431] -1476.00,-4697.00,-1536.00
[15:46:01.473] -1488.00,-4695.00,-1533.00
[15:46:01.513] -1488.00,-4697.00,-1528.00
[15:46:01.552] -1511.00,-4695.00,-1551.00
[15:46:01.593] -1496.00,-4692.00,-1528.00
[15:46:01.633] -1473.00,-4708.00,-1510.00
[15:46:01.670] -1496.00,-4706.00,-1531.00
[15:46:01.713] -1473.00,-4697.00,-1536.00
[15:46:01.752] -1488.00,-4708.00,-1533.00
[15:46:01.792] -1493.00,-4692.00,-1520.00
[15:46:01.832] -1486.00,-4713.00,-1536.00
[15:46:01.870] -1481.00,-4701.00,-1543.00
[15:46:01.914] -1488.00,-4706.00,-1533.00
[15:46:01.952] -1486.00,-4697.00,-1531.00
[15:46:01.991] -1496.00,-4687.00,-1533.00
[15:46:02.033] -1491.00,-4692.00,-1536.00
[15:46:02.074] -1498.00,-4708.00,-1520.00
[15:46:02.112] -1491.00,-4708.00,-1536.00
[15:46:02.151] -1493.00,-4697.00,-1531.00
[15:46:02.191] -1488.00,-4692.00,-1528.00
[15:46:02.231] -1488.00,-4692.00,-1533.00
[15:46:02.273] -1488.00,-4701.00,-1541.00
[15:46:02.313] -1478.00,-4697.00,-1512.00
[15:46:02.351] -1483.00,-4695.00,-1528.00
[15:46:02.391] -1483.00,-4697.00,-1531.00
[15:46:02.433] -1486.00,-4685.00,-1526.00
[15:46:02.472] -1483.00,-4690.00,-1536.00
[15:46:02.513] -1501.00,-4697.00,-1517.00
[15:46:02.551] -1488.00,-4695.00,-1536.00
[15:46:02.590] -1486.00,-4706.00,-1526.00
[15:46:02.633] -1486.00,-4701.00,-1520.00
[15:46:02.671] -1476.00,-4695.00,-1522.00
[15:46:02.710] -1481.00,-4687.00,-1543.00
[15:46:02.751] -1483.00,-4677.00,-1543.00
[15:46:02.792] -1493.00,-4692.00,-1536.00
[15:46:02.833] -1486.00,-4697.00,-1522.00
[15:46:02.872] -1498.00,-4697.00,-1522.00
[15:46:02.912] -1478.00,-4692.00,-1533.00
[15:46:02.952] -1478.00,-4695.00,-1522.00
[15:46:02.992] -1488.00,-4697.00,-1517.00
[15:46:03.032] -1493.00,-4697.00,-1526.00
[15:46:03.070] -1483.00,-4692.00,-1526.00
[15:46:03.112] -1473.00,-4690.00,-1526.00
[15:46:03.153] -1488.00,-4708.00,-1533.00
[15:46:03.193] -1481.00,-4701.00,-1526.00
[15:46:03.233] -1488.00,-4706.00,-1538.00
[15:46:03.270] -1476.00,-4695.00,-1531.00
[15:46:03.313] -1476.00,-4697.00,-1538.00
[15:46:03.352] -1486.00,-4706.00,-1551.00
[15:46:03.393] -1483.00,-4697.00,-1520.00
[15:46:03.431] -1476.00,-4685.00,-1512.00
[15:46:03.471] -1491.00,-4703.00,-1528.00
[15:46:03.513] -1498.00,-4697.00,-1526.00
[15:46:03.552] -1493.00,-4708.00,-1531.00
[15:46:03.591] -1483.00,-4701.00,-1522.00
[15:46:03.632] -1473.00,-4697.00,-1533.00
[15:46:03.670] -1496.00,-4697.00,-1543.00
[15:46:03.712] -1486.00,-4697.00,-1528.00
[15:46:03.751] -1493.00,-4701.00,-1533.00
[15:46:03.791] -1481.00,-4697.00,-1538.00
[15:46:03.830] -1488.00,-4692.00,-1520.00
[15:46:03.871] -1506.00,-4718.00,-1528.00
[15:46:03.911] -1491.00,-4706.00,-1522.00
[15:46:03.952] -1481.00,-4697.00,-1528.00
[15:46:03.993] -1493.00,-4695.00,-1528.00
[15:46:04.031] -1493.00,-4690.00,-1517.00
[15:46:04.072] -1486.00,-4695.00,-1531.00
[15:46:04.111] -1486.00,-4701.00,-1531.00
[15:46:04.150] -1467.00,-4701.00,-1531.00
[15:46:04.191] -1493.00,-4701.00,-1515.00
[15:46:04.233] -1481.00,-4697.00,-1531.00
[15:46:04.273] -1491.00,-4697.00,-1533.00
[15:46:04.313] -1491.00,-4701.00,-1533.00
[15:46:04.351] -1481.00,-4697.00,-1526.00
[15:46:04.393] -1496.00,-4690.00,-1522.00
[15:46:04.432] -1481.00,-4697.00,-1522.00
[15:46:04.471] -1486.00,-4701.00,-1526.00
[15:46:04.510] -1486.00,-4706.00,-1531.00
[15:46:04.551] -1486.00,-4701.00,-1531.00
[15:46:04.593] -1491.00,-4695.00,-1533.00
[15:46:04.633] -1486.00,-4677.00,-1536.00
[15:46:04.671] -1491.00,-4711.00,-1526.00
[15:46:04.711] -1491.00,-4701.00,-1543.00
[15:46:04.753] -1483.00,-4703.00,-1533.00
[15:46:04.792] -1486.00,-4692.00,-1548.00
[15:46:04.831] -1491.00,-4692.00,-1528.00
[15:46:04.871] -1491.00,-4685.00,-1526.00
[15:46:04.910] -1491.00,-4701.00,-1533.00
[15:46:04.954] -1486.00,-4711.00,-1531.00
[15:46:04.979] -1481.00,-4703.00,-1522.00
[15:46:05.033] -1473.00,-4695.00,-1517.00
[15:46:05.071] -1491.00,-4690.00,-1536.00
[15:46:05.112] -1511.00,-4701.00,-1526.00
[15:46:05.140] -1491.00,-4708.00,-1536.00
[15:46:05.193] -1493.00,-4706.00,-1528.00
[15:46:05.231] -1491.00,-4690.00,-1528.00
[15:46:05.271] -1496.00,-4701.00,-1531.00
[15:46:05.314] -1496.00,-4697.00,-1533.00
[15:46:05.353] -1508.00,-4706.00,-1528.00
[15:46:05.391] -1488.00,-4701.00,-1528.00
[15:46:05.431] -1483.00,-4701.00,-1531.00
[15:46:05.471] -1483.00,-4685.00,-1526.00
[15:46:05.513] -1478.00,-4695.00,-1520.00
[15:46:05.553] -1491.00,-4713.00,-1528.00
[15:46:05.592] -1481.00,-4690.00,-1520.00
[15:46:05.630] -1496.00,-4708.00,-1538.00
[15:46:05.672] -1496.00,-4692.00,-1528.00
[15:46:05.713] -1493.00,-4697.00,-1517.00
[15:46:05.751] -1486.00,-4690.00,-1531.00
[15:46:05.793] -1486.00,-4701.00,-1531.00
[15:46:05.832] -1488.00,-4695.00,-1528.00
[15:46:05.871] -1486.00,-4690.00,-1536.00
[15:46:05.912] -1476.00,-4703.00,-1526.00
[15:46:05.952] -1478.00,-4695.00,-1531.00
[15:46:05.992] -1486.00,-4690.00,-1526.00
[15:46:06.032] -1496.00,-4706.00,-1541.00
[15:46:06.071] -1483.00,-4706.00,-1538.00
[15:46:06.112] -1496.00,-4703.00,-1531.00
[15:46:06.151] -1498.00,-4697.00,-1528.00
[15:46:06.193] -1488.00,-4692.00,-1520.00
[15:46:06.231] -1491.00,-4697.00,-1526.00
[15:46:06.271] -1493.00,-4706.00,-1528.00
[15:46:06.313] -1476.00,-4692.00,-1536.00
[15:46:06.351] -1481.00,-4685.00,-1522.00
[15:46:06.391] -1496.00,-4721.00,-1538.00
[15:46:06.434] -1486.00,-4711.00,-1538.00
[15:46:06.471] -1486.00,-4687.00,-1533.00
[15:46:06.500] -1483.00,-4695.00,-1522.00
[15:46:06.552] -1498.00,-4697.00,-1541.00
[15:46:06.591] -1506.00,-4716.00,-1520.00
[15:46:06.634] -1486.00,-4706.00,-1533.00
[15:46:06.671] -1488.00,-4706.00,-1526.00
[15:46:06.712] -1493.00,-4703.00,-1522.00
[15:46:06.752] -1493.00,-4695.00,-1538.00
[15:46:06.792] -1493.00,-4695.00,-1538.00
[15:46:06.831] -1488.00,-4701.00,-1522.00
[15:46:06.870] -1503.00,-4716.00,-1533.00
[15:46:06.911] -1481.00,-4701.00,-1531.00
[15:46:06.952] -1481.00,-4695.00,-1528.00
[15:46:06.992] -1488.00,-4701.00,-1526.00
[15:46:07.033] -1481.00,-4687.00,-1526.00
[15:46:07.070] -1498.00,-4690.00,-1536.00
[15:46:07.111] -1473.00,-4701.00,-1512.00
[15:46:07.151] -1481.00,-4692.00,-1528.00
[15:46:07.191] -1481.00,-4692.00,-1528.00
[15:46:07.231] -1488.00,-4692.00,-1528.00
[15:46:07.271] -1467.00,-4697.00,-1538.00
[15:46:07.313] -1486.00,-4703.00,-1536.00
[15:46:07.339] -1498.00,-4695.00,-1536.00
[15:46:07.393] -1488.00,-4701.00,-1528.00
[15:46:07.431] -1496.00,-4685.00,-1526.00
[15:46:07.472] -1488.00,-4690.00,-1531.00
[15:46:07.511] -1486.00,-4711.00,-1526.00
[15:46:07.551] -1478.00,-4692.00,-1538.00
