# Serial Log - 2026-04-11T15:57:40.345316
# Port: COM24 @ 115200bps
#============================================================
[15:57:40.633] -997.00
[15:58:02.511] -1393.00,-1231.00,-527.00
[15:58:02.554] -1396.00,-1220.00,-483.00
[15:58:02.580] -1386.00,-1120.00,-350.00
[15:58:02.671] -1371.00,-988.00,-270.00
[15:58:02.676] -1357.00,-856.00,-211.00
[15:58:02.728] -1337.00,-675.00,-170.00
[15:58:02.742] -1310.00,-526.00,-131.00
[15:58:02.790] -1286.00,-378.00,-117.00
[15:58:02.833] -1252.00,-231.00,-156.00
[15:58:02.882] -1247.00,-155.00,-213.00
[15:58:02.898] -1306.00,-155.00,-326.00
[15:58:02.951] -1342.00,-183.00,-445.00
[15:58:02.993] -1388.00,-278.00,-573.00
[15:58:03.043] -1420.00,-392.00,-708.00
[15:58:03.059] -1420.00,-392.00,-708.00
[15:58:03.111] -1430.00,-808.00,-1038.00
[15:58:03.161] -1350.00,-1157.00,-1177.00
[15:58:03.193] -1215.00,-1426.00,-1218.00
[15:58:03.231] -1051.00,-1702.00,-1245.00
[15:58:03.258] -826.00,-1945.00,-1245.00
[15:58:03.310] -590.00,-2113.00,-1208.00
[15:58:03.365] -225.00,-2251.00,-1155.00
[15:58:03.380] 25.00,-2330.00,-1087.00
[15:58:03.431] 288.00,-2343.00,-1025.00
[15:58:03.488] 513.00,-2306.00,-1058.00
[15:58:03.529] 667.00,-2253.00,-1058.00
[15:58:03.545] 843.00,-2193.00,-1015.00
[15:58:03.591] 1168.00,-1987.00,-842.00
[15:58:03.631] 1403.00,-1728.00,-745.00
[15:58:03.670] 1560.00,-1431.00,-685.00
[15:58:03.715] 1667.00,-1075.00,-682.00
[15:58:03.754] 1693.00,-697.00,-648.00
[15:58:03.790] 1583.00,-278.00,-612.00
[15:58:03.852] 1366.00,112.00,-548.00
[15:58:03.868] 973.00,492.00,-507.00
[15:58:04.017] 567.00,711.00,-471.00
[15:58:04.018] 142.00,787.00,-461.00
[15:58:04.020] -188.00,761.00,-425.00
[15:58:04.023] -480.00,675.00,-371.00
[15:58:04.114] -616.00,632.00,-373.00
[15:58:04.116] -882.00,473.00,-442.00
[15:58:04.226] -1081.00,310.00,-592.00
[15:58:04.271] -1212.00,131.00,-677.00
[15:58:04.271] -1325.00,-50.00,-750.00
[15:58:04.273] -1396.00,-245.00,-813.00
[15:58:04.310] -1435.00,-416.00,-910.00
[15:58:04.449] -1442.00,-642.00,-990.00
[15:58:04.449] -1435.00,-820.00,-1072.00
[15:58:04.449] -1393.00,-996.00,-1100.00
[15:58:04.464] -1357.00,-1138.00,-1133.00
[15:58:04.510] -1320.00,-1322.00,-1102.00
[15:58:04.551] -1281.00,-1396.00,-1077.00
[15:58:04.589] -1247.00,-1510.00,-1051.00
[15:58:04.630] -1220.00,-1607.00,-1015.00
[15:58:04.671] -1207.00,-1636.00,-958.00
[15:58:04.711] -1193.00,-1655.00,-866.00
[15:58:04.750] -1225.00,-1642.00,-726.00
[15:58:04.789] -1245.00,-1595.00,-621.00
[15:58:04.831] -1271.00,-1478.00,-435.00
[15:58:04.885] -1296.00,-1346.00,-272.00
[15:58:04.899] -1288.00,-1172.00,-138.00
[15:58:04.955] -1266.00,-1003.00,-15.00
[15:58:04.982] -1227.00,-832.00,102.00
[15:58:05.031] -1176.00,-697.00,170.00
[15:58:05.070] -1163.00,-647.00,187.00
[15:58:05.163] -1076.00,-413.00,252.00
[15:58:05.166] -1046.00,-290.00,272.00
[15:58:05.184] -1017.00,-150.00,233.00
[15:58:05.231] -1030.00,-33.00,165.00
[15:58:05.289] -1063.00,0.00,110.00
[15:58:05.306] -1125.00,22.00,0.00
[15:58:05.351] -1198.00,-17.00,-123.00
[15:58:05.390] -1288.00,-86.00,-318.00
[15:58:05.430] -1373.00,-218.00,-551.00
[15:58:05.471] -1416.00,-366.00,-791.00
[15:58:05.573] -1413.00,-528.00,-976.00
[15:58:05.575] -1368.00,-801.00,-1201.00
[15:58:05.590] -1345.00,-861.00,-1250.00
[15:58:05.707] -1186.00,-1212.00,-1468.00
[15:58:05.711] -976.00,-1471.00,-1567.00
[15:58:05.712] -748.00,-1700.00,-1643.00
[15:58:05.778] -380.00,-1926.00,-1655.00
[15:58:05.779] -76.00,-2035.00,-1650.00
[15:58:05.827] 252.00,-2085.00,-1608.00
[15:58:05.871] 606.00,-2063.00,-1510.00
[15:58:05.909] 917.00,-1995.00,-1371.00
[15:58:05.951] 1230.00,-1811.00,-1211.00
[15:58:05.991] 1368.00,-1650.00,-1155.00
[15:58:06.031] 1572.00,-1225.00,-1082.00
[15:58:06.074] 1618.00,-953.00,-1077.00
[15:58:06.123] 1591.00,-556.00,-1072.00
[15:58:06.138] 1447.00,-226.00,-1085.00
[15:58:06.183] 1258.00,110.00,-1041.00
[15:58:06.278] 1030.00,395.00,-963.00
[15:58:06.281] 697.00,606.00,-868.00
[15:58:06.299] 437.00,703.00,-825.00
[15:58:06.351] 178.00,761.00,-818.00
[15:58:06.391] -40.00,756.00,-881.00
[15:58:06.430] -337.00,640.00,-1080.00
[15:58:06.472] -562.00,500.00,-1223.00
[15:58:06.510] -723.00,345.00,-1337.00
[15:58:06.551] -833.00,173.00,-1422.00
[15:58:06.591] -848.00,141.00,-1461.00
[15:58:06.629] -866.00,-46.00,-1608.00
[15:58:06.672] -812.00,-300.00,-1778.00
[15:58:06.711] -758.00,-550.00,-1900.00
[15:58:06.750] -702.00,-840.00,-1956.00
[15:58:06.821] -651.00,-1122.00,-1966.00
[15:58:06.824] -618.00,-1357.00,-1907.00
[15:58:06.870] -613.00,-1560.00,-1811.00
[15:58:06.912] -592.00,-1747.00,-1687.00
[15:58:06.950] -603.00,-1921.00,-1522.00
[15:58:06.990] -611.00,-2071.00,-1293.00
[15:58:07.032] -608.00,-2148.00,-1107.00
[15:58:07.103] -628.00,-2193.00,-796.00
[15:58:07.105] -631.00,-2203.00,-703.00
[15:58:07.139] -665.00,-2113.00,-257.00
[15:58:07.202] -667.00,-1921.00,102.00
[15:58:07.231] -651.00,-1687.00,367.00
[15:58:07.271] -618.00,-1381.00,571.00
[15:58:07.310] -565.00,-1043.00,706.00
[15:58:07.489] -465.00,-585.00,796.00
[15:58:07.489] -337.00,-271.00,777.00
[15:58:07.490] -227.00,2.00,697.00
[15:58:07.490] -147.00,255.00,563.00
[15:58:07.505] -150.00,440.00,403.00
[15:58:07.575] -140.00,587.00,228.00
[15:58:07.590] -166.00,630.00,110.00
[15:58:07.639] -340.00,690.00,-128.00
[15:58:07.670] -480.00,682.00,-280.00
[15:58:07.711] -638.00,640.00,-450.00
[15:58:07.750] -792.00,535.00,-675.00
[15:58:07.790] -910.00,402.00,-935.00
[15:58:07.831] -985.00,138.00,-1267.00
[15:58:07.871] -1020.00,-121.00,-1512.00
[15:58:07.909] -971.00,-402.00,-1708.00
[15:58:07.951] -875.00,-685.00,-1845.00
[15:58:07.979] -743.00,-1012.00,-1938.00
[15:58:08.058] -570.00,-1298.00,-1976.00
[15:58:08.066] -362.00,-1550.00,-1968.00
[15:58:08.141] -135.00,-1757.00,-1915.00
[15:58:08.142] 101.00,-1876.00,-1868.00
[15:58:08.255] 360.00,-1871.00,-1817.00
[15:58:08.256] 636.00,-1805.00,-1827.00
[15:58:08.271] 858.00,-1652.00,-1788.00
[15:58:08.340] 1068.00,-1443.00,-1773.00
[15:58:08.342] 1196.00,-1231.00,-1742.00
[15:58:08.391] 1293.00,-790.00,-1693.00
[15:58:08.430] 1247.00,-476.00,-1680.00
[15:58:08.470] 1100.00,-173.00,-1657.00
[15:58:08.509] 863.00,76.00,-1621.00
[15:58:08.551] 562.00,302.00,-1575.00
[15:58:08.590] 433.00,355.00,-1531.00
[15:58:08.631] 327.00,400.00,-1512.00
[15:58:08.669] 130.00,405.00,-1531.00
[15:58:08.711] 88.00,400.00,-1531.00
[15:58:08.777] 27.00,366.00,-1592.00
[15:58:08.779] 2.00,310.00,-1675.00
[15:58:08.830] -45.00,168.00,-1793.00
[15:58:08.869] -88.00,-100.00,-1968.00
[15:58:08.911] -101.00,-390.00,-2090.00
[15:58:08.951] -63.00,-653.00,-2150.00
[15:58:09.002] 56.00,-930.00,-2162.00
[15:58:09.016] 142.00,-1127.00,-2160.00
[15:58:09.071] 216.00,-1420.00,-2056.00
[15:58:09.110] 235.00,-1571.00,-2021.00
[15:58:09.140] 178.00,-1937.00,-1762.00
[15:58:09.190] 106.00,-2146.00,-1522.00
[15:58:09.230] 17.00,-2282.00,-1257.00
[15:58:09.270] -98.00,-2385.00,-901.00
[15:58:09.310] -178.00,-2380.00,-628.00
[15:58:09.384] -255.00,-2311.00,-323.00
[15:58:09.385] -306.00,-2180.00,7.00
[15:58:09.438] -332.00,-1945.00,335.00
[15:58:09.467] -323.00,-1497.00,675.00
[15:58:09.523] -286.00,-1198.00,808.00
[15:58:09.538] -188.00,-711.00,917.00
[15:58:09.581] -117.00,-413.00,903.00
[15:58:09.617] 12.00,-55.00,816.00
[15:58:09.671] 125.00,238.00,648.00
[15:58:09.710] 222.00,537.00,347.00
[15:58:09.751] 216.00,711.00,78.00
[15:58:09.791] 163.00,822.00,-255.00
[15:58:09.831] 40.00,843.00,-538.00
[15:58:09.871] -78.00,813.00,-791.00
[15:58:09.911] -168.00,742.00,-1031.00
[15:58:09.950] -291.00,592.00,-1337.00
[15:58:09.991] -323.00,368.00,-1613.00
[15:58:10.031] -321.00,83.00,-1852.00
[15:58:10.070] -230.00,-250.00,-2053.00
[15:58:10.110] -196.00,-333.00,-2103.00
[15:58:10.150] -22.00,-803.00,-2213.00
[15:58:10.191] 173.00,-1056.00,-2203.00
[15:58:10.230] 337.00,-1196.00,-2175.00
[15:58:10.270] 503.00,-1298.00,-2123.00
[15:58:10.309] 641.00,-1365.00,-2075.00
[15:58:10.350] 772.00,-1360.00,-2015.00
[15:58:10.390] 922.00,-1270.00,-1976.00
[15:58:10.430] 1022.00,-1127.00,-1956.00
[15:58:10.470] 1086.00,-866.00,-1971.00
[15:58:10.513] 982.00,-521.00,-2000.00
[15:58:10.550] 800.00,-345.00,-2043.00
[15:58:10.591] 303.00,-152.00,-2095.00
[15:58:10.620] 178.00,-131.00,-2092.00
[15:58:10.682] -462.00,-155.00,-1943.00
[15:58:10.699] -675.00,-186.00,-1856.00
[15:58:10.761] -892.00,-345.00,-1757.00
[15:58:10.800] -976.00,-492.00,-1726.00
[15:58:10.831] -1012.00,-618.00,-1708.00
[15:58:10.870] -990.00,-735.00,-1747.00
[15:58:10.911] -961.00,-872.00,-1770.00
[15:58:10.973] -922.00,-1032.00,-1776.00
[15:58:10.992] -846.00,-1222.00,-1796.00
[15:58:11.031] -753.00,-1441.00,-1770.00
[15:58:11.138] -675.00,-1681.00,-1667.00
[15:58:11.142] -641.00,-1816.00,-1608.00
[15:58:11.142] -516.00,-2090.00,-1373.00
[15:58:11.190] -413.00,-2246.00,-1133.00
[15:58:11.231] -303.00,-2346.00,-788.00
[15:58:11.270] -186.00,-2362.00,-532.00
[15:58:11.310] -73.00,-2338.00,-291.00
[15:58:11.350] 52.00,-2275.00,-7.00
[15:58:11.391] 120.00,-2175.00,146.00
[15:58:11.430] 216.00,-1968.00,417.00
[15:58:11.469] 255.00,-1745.00,605.00
[15:58:11.511] 265.00,-1460.00,775.00
[15:58:11.551] 220.00,-1110.00,910.00
[15:58:11.600] 188.00,-730.00,942.00
[15:58:11.632] 176.00,-345.00,898.00
[15:58:11.657] 235.00,41.00,733.00
[15:58:11.738] 303.00,387.00,478.00
[15:58:11.739] 401.00,651.00,97.00
[15:58:11.790] 452.00,758.00,-318.00
[15:58:11.825] 418.00,768.00,-873.00
[15:58:11.962] 3
[15:58:12.096] 52.00,692.00,-1146.00
[15:58:12.097] 235.00,540.00,-1448.00
[15:58:12.099] 145.00,278.00,-1752.00
[15:58:12.105] 120.00,52.00,-1948.00
[15:58:12.147] 171.00,-165.00,-2062.00
[15:58:12.147] 247.00,-337.00,-2121.00
[15:58:12.148] 388.00,-585.00,-2175.00
[15:58:12.150] 603.00,-820.00,-2175.00
[15:58:12.229] 812.00,-935.00,-2051.00
[15:58:12.230] 1030.00,-980.00,-1966.00
[15:58:12.270] 1242.00,-977.00,-1798.00
[15:58:12.310] 1442.00,-882.00,-1590.00
[15:58:12.351] 1532.00,-790.00,-1476.00
[15:58:12.416] 1611.00,-545.00,-1278.00
[15:58:12.431] 1606.00,-383.00,-1157.00
[15:58:12.470] 1588.00,-165.00,-1053.00
[15:58:12.503] 1486.00,57.00,-1002.00
[15:58:12.544] 1312.00,295.00,-992.00
[15:58:12.598] 953.00,556.00,-1082.00
[15:58:12.631] 858.00,595.00,-1110.00
[15:58:12.658] 230.00,753.00,-1213.00
[15:58:12.711] -240.00,735.00,-1226.00
[15:58:12.799] -643.00,552.00,-1265.00
[15:58:12.826] -990.00,242.00,-1430.00
[15:58:12.829] -1088.00,0.00,-1541.00
[15:58:12.870] -1140.00,-383.00,-1685.00
[15:58:12.910] -1058.00,-618.00,-1793.00
[15:58:12.957] -963.00,-880.00,-1891.00
[15:58:12.991] -848.00,-1101.00,-1938.00
[15:58:13.030] -726.00,-1400.00,-1900.00
[15:58:13.058] -657.00,-1657.00,-1786.00
[15:58:13.102] -633.00,-1858.00,-1677.00
[15:58:13.162] -592.00,-2077.00,-1430.00
[15:58:13.240] -555.00,-2230.00,-1095.00
[15:58:13.245] -491.00,-2327.00,-626.00
[15:58:13.262] -452.00,-2285.00,-360.00
[15:58:13.310] -437.00,-2185.00,-32.00
[15:58:13.360] -362.00,-1997.00,275.00
[15:58:13.391] -242.00,-1823.00,497.00
[15:58:13.440] -115.00,-1626.00,660.00
[15:58:13.469] 120.00,-1328.00,832.00
[15:58:13.512] 288.00,-1012.00,912.00
[15:58:13.550] 401.00,-740.00,915.00
[15:58:13.590] 538.00,-231.00,816.00
[15:58:13.642] 541.00,-62.00,726.00
[15:58:13.657] 550.00,126.00,602.00
[15:58:13.710] 411.00,653.00,61.00
[15:58:13.751] 163.00,813.00,-371.00
[15:58:13.945] -163.00,801.00,-631.00
[15:58:13.946] -531.00,661.00,-816.00
[15:58:13.946] -836.00,471.00,-886.00
[15:58:13.949] -1117.00,168.00,-925.00
[15:58:13.951] -1332.00,-247.00,-978.00
[15:58:13.978] -1398.00,-592.00,-1075.00
[15:58:14.047] -1362.00,-896.00,-1208.00
[15:58:14.063] -1276.00,-1120.00,-1345.00
[15:58:14.117] -1012.00,-1491.00,-1556.00
[15:58:14.160] -933.00,-1581.00,-1592.00
[15:58:14.206] -450.00,-1908.00,-1706.00
[15:58:14.222] 17.00,-2042.00,-1665.00
[15:58:14.406] 411.00,-2087.00,-1595.00
[15:58:14.407] 718.00,-2058.00,-1485.00
[15:58:14.485] 1002.00,-1958.00,-1352.00
[15:58:14.488] 1258.00,-1781.00,-1252.00
[15:58:14.490] 1523.00,-1488.00,-1157.00
[15:58:14.490] 1628.00,-1248.00,-1097.00
[15:58:14.505] 1721.00,-830.00,-953.00
[15:58:14.581] 1711.00,-490.00,-808.00
[15:58:14.581] 1611.00,-165.00,-692.00
[15:58:14.630] 1503.00,86.00,-656.00
[15:58:14.671] 1286.00,342.00,-646.00
[15:58:14.712] 912.00,632.00,-633.00
[15:58:14.751] 523.00,782.00,-612.00
[15:58:14.778] 120.00,837.00,-626.00
[15:58:14.831] -273.00,785.00,-633.00
[15:58:14.877] -655.00,658.00,-651.00
[15:58:14.915] -976.00,461.00,-672.00
[15:58:14.950] -1301.00,145.00,-653.00
[15:58:14.998] -1473.00,-165.00,-651.00
[15:58:15.032] -1572.00,-476.00,-592.00
[15:58:15.070] -1608.00,-753.00,-541.00
[15:58:15.216] -1586.00,-958.00,-522.00
[15:58:15.217] -1540.00,-1172.00,-558.00
[15:58:15.217] -1481.00,-1328.00,-478.00
[15:58:15.232] -1391.00,-1462.00,-306.00
[15:58:15.284] -1245.00,-1528.00,-46.00
[15:58:15.326] -1066.00,-1541.00,192.00
[15:58:15.367] -718.00,-1512.00,507.00
[15:58:15.411] -445.00,-1441.00,687.00
[15:58:15.432] 7.00,-1296.00,840.00
[15:58:15.471] 603.00,-1043.00,835.00
[15:58:15.510] 1032.00,-785.00,662.00
[15:58:15.550] 1301.00,-508.00,427.00
[15:58:15.590] 1376.00,-191.00,208.00
[15:58:15.631] 1310.00,-15.00,165.00
[15:58:15.669] 1276.00,17.00,165.00
[15:58:15.712] 938.00,328.00,197.00
[15:58:15.749] 692.00,500.00,180.00
[15:58:15.799] 416.00,623.00,112.00
[15:58:15.957] 83.00,690.00,46.00
[15:58:15.957] -117.00,675.00,37.00
[15:58:15.957] -485.00,561.00,17.00
[15:58:15.959] -765.00,376.00,15.00
[15:58:15.992] -987.00,168.00,-15.00
[15:58:16.030] -1171.00,-62.00,-66.00
[15:58:16.078] -1268.00,-255.00,-141.00
[15:58:16.103] -1422.00,-556.00,-270.00
[15:58:16.190] -1457.00,-716.00,-378.00
[15:58:16.192] -1455.00,-1130.00,-638.00
[15:58:16.231] -1355.00,-1412.00,-857.00
[15:58:16.262] -1186.00,-1687.00,-1033.00
[15:58:16.314] -936.00,-1923.00,-1146.00
[15:58:16.340] -655.00,-2103.00,-1177.00
[15:58:16.390] -267.00,-2275.00,-1160.00
[15:58:16.457] 63.00,-2343.00,-1072.00
[15:58:16.459] 437.00,-2358.00,-945.00
[15:58:16.536] 741.00,-2280.00,-793.00
[15:58:16.593] 1041.00,-2106.00,-546.00
[15:58:16.598] 1176.00,-1990.00,-408.00
[15:58:16.618] 1320.00,-1728.00,-185.00
[15:58:16.916] 1355.00,-1581.00,-43.00
[15:58:16.917] 1362.00,-1391.00,133.00
[15:58:16.918] 1320.00,-1165.00,288.00
[15:58:16.918] 1273.00,-863.00,425.00
[15:58:16.920] 1205.00,-587.00,471.00
[15:58:16.921] 1127.00,-273.00,440.00
[15:58:16.922] 966.00,38.00,406.00
[15:58:16.953] 736.00,271.00,371.00
[15:58:16.992] 450.00,416.00,381.00
[15:58:17.030] 42.00,478.00,340.00
[15:58:17.070] -283.00,495.00,257.00
[15:58:17.105] -587.00,421.00,197.00
[15:58:17.149] -775.00,328.00,146.00
[15:58:17.195] -843.00,295.00,136.00
[15:58:17.264] -1171.00,-26.00,85.00
[15:58:17.264] -1293.00,-276.00,92.00
[15:58:17.404] -1312.00,-447.00,138.00
[15:58:17.404] -1276.00,-576.00,236.00
[15:58:17.404] -1156.00,-642.00,398.00
[15:58:17.420] -941.00,-627.00,582.00
[15:58:17.470] -677.00,-571.00,755.00
[15:58:17.511] -313.00,-452.00,878.00
[15:58:17.557] -110.00,-371.00,886.00
[15:58:17.590] 52.00,-313.00,893.00
[15:58:17.629] 150.00,-262.00,881.00
[15:58:17.700] 157.00,-245.00,860.00
[15:58:17.700] 127.00,-188.00,842.00
[15:58:17.764] 96.00,-160.00,832.00
[15:58:17.824] 81.00,-100.00,798.00
[15:58:17.879] 98.00,-26.00,788.00
[15:58:17.879] 147.00,57.00,723.00
[15:58:17.945] 183.00,138.00,662.00
[15:58:17.947] 135.00,160.00,660.00
[15:58:18.020] 93.00,91.00,687.00
[15:58:18.023] -32.00,-31.00,736.00
[15:58:18.091] -122.00,-112.00,747.00
[15:58:18.106] -242.00,-152.00,731.00
[15:58:18.151] -278.00,-141.00,697.00
[15:58:18.179] -298.00,-178.00,697.00
[15:58:18.220] -281.00,-231.00,711.00
[15:58:18.284] -250.00,-292.00,747.00
[15:58:18.299] -273.00,-360.00,767.00
[15:58:18.406] -365.00,-455.00,775.00
[15:58:18.408] -518.00,-542.00,731.00
[15:58:18.424] -751.00,-637.00,648.00
[15:58:18.471] -978.00,-768.00,478.00
[15:58:18.510] -1158.00,-925.00,265.00
[15:58:18.549] -1278.00,-1220.00,12.00
[15:58:18.682] -1263.00,-1443.00,-146.00
[15:58:18.684] -1191.00,-1678.00,-280.00
[15:58:18.684] -1041.00,-1892.00,-403.00
[15:58:18.700] -1041.00,-1892.00,-403.00
[15:58:18.750] -613.00,-2243.00,-536.00
[15:58:18.790] -327.00,-2351.00,-548.00
[15:58:18.830] -45.00,-2362.00,-512.00
[15:58:18.870] 235.00,-2380.00,-440.00
[15:58:18.922] 508.00,-2320.00,-367.00
[15:58:18.951] 721.00,-2235.00,-303.00
[15:58:19.010] 858.00,-2130.00,-238.00
[15:58:19.025] 1020.00,-2013.00,-170.00
[15:58:19.071] 1135.00,-1861.00,-100.00
[15:58:19.121] 1240.00,-1728.00,-56.00
[15:58:19.157] 1360.00,-1471.00,41.00
[15:58:19.210] 1406.00,-1343.00,76.00
[15:58:19.225] 1462.00,-901.00,148.00
[15:58:19.259] 1398.00,-508.00,195.00
[15:58:19.299] 1281.00,-162.00,190.00
[15:58:19.473] 1095.00,105.00,211.00
[15:58:19.473] 833.00,302.00,211.00
[15:58:19.476] 560.00,447.00,260.00
[15:58:19.478] 222.00,521.00,280.00
[15:58:19.546] 0.00,552.00,267.00
[15:58:19.548] -237.00,511.00,270.00
[15:58:19.718] -406.00,458.00,291.00
[15:58:19.718] -555.00,387.00,306.00
[15:58:19.719] -618.00,366.00,282.00
[15:58:19.719] -677.00,360.00,243.00
[15:58:19.781] -756.00,368.00,158.00
[15:58:19.816] -851.00,381.00,95.00
[15:58:19.821] -920.00,345.00,17.00
[15:58:19.869] -1005.00,278.00,-43.00
[15:58:20.059] -1073.00,200.00,-68.00
[15:58:20.060] -1142.00,121.00,-82.00
[15:58:20.060] -1196.00,12.00,-68.00
[15:58:20.062] -1230.00,-97.00,-12.00
[15:58:20.064] -1242.00,-221.00,58.00
[15:58:20.110] -1196.00,-373.00,197.00
[15:58:20.180] -1120.00,-458.00,330.00
[15:58:20.182] -997.00,-600.00,471.00
[15:58:20.264] -997.00,-600.00,471.00
[15:58:20.266] -705.00,-695.00,690.00
[15:58:20.311] -538.00,-675.00,770.00
[15:58:20.362] -457.00,-658.00,786.00
[15:58:20.377] -380.00,-687.00,806.00
[15:58:20.422] -375.00,-730.00,806.00
[15:58:20.470] -360.00,-737.00,791.00
[15:58:20.543] -327.00,-675.00,793.00
[15:58:20.545] -301.00,-645.00,793.00
[15:58:20.591] -293.00,-613.00,801.00
[15:58:20.686] -270.00,-558.00,796.00
[15:58:20.686] -337.00,-450.00,786.00
[15:58:20.703] -367.00,-452.00,757.00
[15:58:20.738] -587.00,-426.00,690.00
[15:58:20.780] -795.00,-452.00,600.00
[15:58:20.830] -992.00,-566.00,473.00
[15:58:20.858] -1198.00,-740.00,270.00
[15:58:20.898] -1278.00,-913.00,112.00
[15:58:20.949] -1345.00,-1091.00,-35.00
[15:58:20.990] -1327.00,-1310.00,-200.00
[15:58:21.032] -1245.00,-1602.00,-386.00
[15:58:21.071] -1102.00,-1842.00,-538.00
[15:58:21.110] -882.00,-2053.00,-662.00
[15:58:21.150] -616.00,-2222.00,-718.00
[15:58:21.189] -411.00,-2315.00,-736.00
[15:58:21.231] -173.00,-2377.00,-706.00
[15:58:21.270] 262.00,-2398.00,-626.00
[15:58:21.310] 557.00,-2335.00,-538.00
[15:58:21.350] 818.00,-2211.00,-458.00
[15:58:21.391] 1068.00,-2051.00,-365.00
[15:58:21.455] 1276.00,-1808.00,-277.00
[15:58:21.475] 1457.00,-1518.00,-211.00
[15:58:21.497] 1596.00,-1062.00,-165.00
[15:58:21.549] 1606.00,-621.00,-177.00
[15:58:21.583] 1483.00,-231.00,-197.00
[15:58:21.650] 1335.00,65.00,-208.00
[15:58:21.665] 1115.00,302.00,-170.00
[15:58:21.770] 925.00,428.00,-123.00
[15:58:21.777] 587.00,595.00,-46.00
[15:58:21.780] 257.00,668.00,-7.00
[15:58:21.831] -52.00,656.00,25.00
[15:58:21.869] -321.00,608.00,73.00
[15:58:21.917] -482.00,547.00,105.00
[15:58:21.940] -597.00,563.00,-58.00
[15:58:22.010] -713.00,576.00,-255.00
[15:58:22.026] -890.00,478.00,-450.00
[15:58:22.143] -1092.00,292.00,-497.00
[15:58:22.146] -1220.00,160.00,-495.00
[15:58:22.148] -1291.00,-5.00,-461.00
[15:58:22.191] -1335.00,-123.00,-425.00
[15:58:22.230] -1362.00,-183.00,-383.00
[15:58:22.270] -1373.00,-500.00,-110.00
[15:58:22.310] -1301.00,-645.00,71.00
[15:58:22.352] -1161.00,-808.00,275.00
[15:58:22.399] -1015.00,-943.00,437.00
[15:58:22.430] -807.00,-1093.00,566.00
[15:58:22.470] -646.00,-1186.00,633.00
[15:58:22.511] -477.00,-1231.00,692.00
[15:58:22.551] -298.00,-1233.00,750.00
[15:58:22.592] -101.00,-1255.00,783.00
[15:58:22.631] 78.00,-1255.00,783.00
[15:58:22.669] 225.00,-1198.00,813.00
[15:58:22.722] 306.00,-1096.00,803.00
[15:58:22.749] 337.00,-996.00,811.00
[15:58:22.840] 330.00,-813.00,821.00
[15:58:22.842] 345.00,-680.00,830.00
[15:58:22.859] 298.00,-537.00,830.00
[15:58:22.922] 115.00,-323.00,818.00
[15:58:22.961] -122.00,-183.00,780.00
[15:58:22.998] -447.00,-160.00,687.00
[15:58:23.029] -753.00,-157.00,525.00
[15:58:23.063] -1056.00,-228.00,313.00
[15:58:23.098] -1247.00,-345.00,117.00
[15:58:23.141] -1411.00,-606.00,-136.00
[15:58:23.189] -1457.00,-748.00,-262.00
[15:58:23.249] -1473.00,-975.00,-401.00
[15:58:23.264] -1398.00,-1328.00,-553.00
[15:58:23.323] -1276.00,-1607.00,-643.00
[15:58:23.371] -1088.00,-1845.00,-716.00
[15:58:23.388] -861.00,-2042.00,-757.00
[15:58:23.429] -577.00,-2237.00,-772.00
[15:58:23.471] -318.00,-2353.00,-777.00
[15:58:23.510] -30.00,-2385.00,-765.00
[15:58:23.538] 201.00,-2393.00,-716.00
[15:58:23.590] 406.00,-2370.00,-670.00
[15:58:23.654] 601.00,-2332.00,-695.00
[15:58:23.669] 868.00,-2220.00,-757.00
[15:58:23.711] 1105.00,-2068.00,-837.00
[15:58:23.751] 1105.00,-2068.00,-837.00
[15:58:23.778] 1473.00,-1573.00,-945.00
[15:58:23.852] 1611.00,-1136.00,-1017.00
[15:58:23.869] 1596.00,-635.00,-1097.00
[15:58:23.946] 1406.00,-145.00,-1107.00
[15:58:23.951] 1051.00,326.00,-1031.00
[15:58:24.056] 726.00,576.00,-927.00
[15:58:24.057] 398.00,708.00,-860.00
[15:58:24.080] 68.00,756.00,-825.00
[15:58:24.111] -137.00,766.00,-832.00
[15:58:24.170] -491.00,653.00,-910.00
[15:58:24.187] -718.00,506.00,-1020.00
[15:58:24.230] -917.00,326.00,-1105.00
[15:58:24.270] -1142.00,70.00,-1141.00
[15:58:24.336] -1362.00,-373.00,-1090.00
[15:58:24.345] -1455.00,-685.00,-1041.00
[15:58:24.389] -1450.00,-856.00,-1012.00
[15:58:24.430] -1425.00,-1098.00,-990.00
[15:58:24.471] -1376.00,-1283.00,-912.00
[15:58:24.499] -1337.00,-1450.00,-791.00
[15:58:24.560] -1235.00,-1600.00,-530.00
[15:58:24.590] -1142.00,-1692.00,-347.00
[15:58:24.631] -936.00,-1802.00,-56.00
[15:58:24.670] -700.00,-1845.00,143.00
[15:58:24.710] -445.00,-1852.00,330.00
[15:58:24.749] -296.00,-1868.00,378.00
[15:58:24.776] 63.00,-1802.00,500.00
[15:58:24.831] 286.00,-1673.00,580.00
[15:58:24.902] 465.00,-1533.00,641.00
[15:58:24.902] 631.00,-1362.00,670.00
[15:58:24.951] 728.00,-1130.00,690.00
[15:58:25.004] 792.00,-861.00,726.00
[15:58:25.020] 777.00,-497.00,713.00
[15:58:25.097] 685.00,-252.00,703.00
[15:58:25.098] 557.00,-28.00,662.00
[15:58:25.139] 311.00,157.00,615.00
[15:58:25.177] -2.00,313.00,536.00
